0.04, 0.01, -0.03, -8.83, -63.08, -114.15, 0.04, 0.01, -0.03, -8.78, -63.09, -114.23
0.04, 0.01, -0.02, -9.15, -62.91, -115.02, 0.04, 0.01, -0.02, -8.86, -62.98, -114.35
0.03, 0.01, -0.02, -9.35, -63.55, -114.00, 0.03, 0.01, -0.02, -8.96, -63.33, -114.23
0.04, 0.01, -0.02, -9.09, -63.40, -114.09, 0.04, 0.01, -0.02, -8.97, -63.41, -114.18
0.03, 0.01, -0.03, -9.00, -63.26, -114.26, 0.03, 0.01, -0.03, -8.95, -63.35, -114.17
0.03, 0.01, -0.02, -9.18, -63.23, -115.35, 0.03, 0.01, -0.02, -9.00, -63.26, -114.35
0.04, 0.01, -0.02, -9.18, -63.29, -115.02, 0.04, 0.01, -0.02, -9.02, -63.28, -114.44
0.03, 0.01, -0.03, -9.00, -63.08, -114.85, 0.03, 0.01, -0.03, -9.00, -63.19, -114.49
0.03, 0.01, -0.02, -9.79, -63.14, -114.29, 0.03, 0.01, -0.02, -9.20, -63.18, -114.44
0.04, 0.01, -0.03, -9.41, -63.08, -114.12, 0.04, 0.01, -0.03, -9.22, -63.17, -114.37
0.07, 0.01, -0.03, -9.44, -63.49, -114.70, 0.07, 0.01, -0.03, -9.25, -63.37, -114.37
0.04, 0.01, -0.02, -8.92, -63.37, -113.74, 0.04, 0.01, -0.02, -9.10, -63.48, -114.20
0.04, 0.01, -0.02, -9.44, -63.26, -114.59, 0.04, 0.01, -0.02, -9.18, -63.37, -114.25
0.03, 0.02, -0.02, -9.59, -63.52, -114.09, 0.03, 0.02, -0.02, -9.27, -63.49, -114.19
0.03, 0.01, -0.02, -9.41, -62.67, -114.73, 0.03, 0.01, -0.02, -9.28, -63.05, -114.31
0.04, 0.01, -0.02, -9.27, -63.20, -113.50, 0.04, 0.01, -0.02, -9.23, -63.20, -114.14
0.03, 0.01, -0.03, -9.44, -62.88, -113.80, 0.03, 0.01, -0.03, -9.26, -63.07, -114.08
0.03, 0.02, -0.03, -9.21, -63.37, -115.11, 0.03, 0.02, -0.02, -9.22, -63.23, -114.20
0.04, 0.01, -0.02, -9.62, -62.99, -114.18, 0.04, 0.01, -0.02, -9.30, -63.12, -114.20
0.04, 0.02, -0.02, -9.38, -63.29, -114.50, 0.04, 0.02, -0.02, -9.29, -63.23, -114.20
0.03, 0.01, -0.03, -9.35, -63.26, -114.15, 0.03, 0.01, -0.03, -9.27, -63.28, -114.16
0.03, 0.01, -0.02, -9.30, -62.79, -114.41, 0.03, 0.01, -0.02, -9.25, -63.03, -114.21
0.04, 0.01, -0.02, -8.83, -63.26, -114.59, 0.04, 0.01, -0.02, -9.08, -63.18, -114.23
0.03, 0.01, -0.03, -9.35, -63.31, -115.26, 0.03, 0.01, -0.03, -9.15, -63.24, -114.36
0.03, 0.01, -0.02, -9.32, -63.34, -114.44, 0.03, 0.01, -0.02, -9.17, -63.33, -114.34
0.03, 0.02, -0.02, -9.62, -63.26, -114.91, 0.03, 0.02, -0.02, -9.28, -63.29, -114.42
0.04, 0.01, -0.02, -9.47, -63.31, -113.86, 0.04, 0.01, -0.02, -9.28, -63.35, -114.30
0.04, 0.01, -0.03, -9.09, -62.96, -115.00, 0.04, 0.01, -0.03, -9.21, -63.15, -114.41
0.04, 0.01, -0.02, -9.50, -62.82, -113.97, 0.04, 0.01, -0.02, -9.26, -63.02, -114.34
0.03, 0.01, -0.03, -9.53, -62.85, -114.59, 0.03, 0.01, -0.03, -9.31, -62.94, -114.36
0.04, 0.01, -0.03, -8.51, -62.82, -115.26, 0.04, 0.01, -0.03, -9.03, -62.88, -114.49
0.03, 0.01, -0.02, -8.71, -63.14, -114.09, 0.03, 0.01, -0.02, -8.89, -63.09, -114.37
0.04, 0.01, -0.03, -9.03, -62.44, -114.88, 0.04, 0.01, -0.03, -8.91, -62.74, -114.47
0.03, 0.02, -0.02, -9.53, -62.58, -114.79, 0.03, 0.02, -0.02, -9.07, -62.67, -114.51
0.03, 0.01, -0.03, -9.30, -63.43, -114.44, 0.03, 0.01, -0.03, -9.09, -63.12, -114.42
0.03, 0.01, -0.02, -9.06, -62.91, -115.20, 0.03, 0.01, -0.02, -9.06, -63.00, -114.54
0.03, 0.01, -0.03, -9.50, -62.88, -115.43, 0.03, 0.01, -0.03, -9.18, -62.92, -114.67
0.03, 0.02, -0.02, -9.09, -62.88, -114.29, 0.03, 0.02, -0.02, -9.10, -62.94, -114.59
0.04, 0.01, -0.02, -9.65, -63.02, -114.21, 0.04, 0.01, -0.02, -9.22, -63.02, -114.50
0.04, 0.01, -0.03, -9.32, -62.93, -115.02, 0.04, 0.01, -0.03, -9.23, -62.99, -114.56
0.04, 0.01, -0.02, -8.65, -62.70, -114.94, 0.04, 0.01, -0.02, -9.02, -62.87, -114.61
0.03, 0.01, -0.02, -9.21, -62.91, -115.23, 0.03, 0.01, -0.02, -9.05, -62.90, -114.68
0.04, 0.01, -0.02, -9.32, -62.73, -114.56, 0.04, 0.01, -0.02, -9.10, -62.84, -114.64
0.04, 0.01, -0.02, -9.53, -62.58, -113.77, 0.04, 0.01, -0.02, -9.19, -62.76, -114.49
0.03, 0.01, -0.02, -9.68, -62.85, -114.24, 0.03, 0.01, -0.02, -9.30, -62.85, -114.42
0.04, 0.01, -0.02, -9.00, -63.37, -114.76, 0.04, 0.01, -0.02, -9.17, -63.16, -114.41
0.03, 0.01, -0.03, -9.27, -62.93, -114.21, 0.03, 0.01, -0.03, -9.16, -63.08, -114.36
0.04, 0.01, -0.03, -9.32, -63.14, -113.56, 0.04, 0.01, -0.03, -9.16, -63.18, -114.20
0.03, 0.01, -0.03, -9.21, -62.82, -114.70, 0.04, 0.01, -0.03, -9.14, -62.99, -114.28
0.03, 0.01, -0.02, -9.24, -62.58, -114.21, 0.03, 0.01, -0.02, -9.14, -62.80, -114.27
0.03, 0.01, -0.02, -9.44, -63.31, -115.02, 0.03, 0.01, -0.02, -9.19, -63.08, -114.33
0.03, 0.01, -0.03, -9.59, -63.31, -114.41, 0.03, 0.01, -0.03, -9.27, -63.23, -114.31
0.03, 0.01, -0.02, -9.21, -63.05, -113.68, 0.03, 0.01, -0.02, -9.20, -63.19, -114.20
0.03, 0.01, -0.02, -9.76, -63.49, -114.26, 0.03, 0.01, -0.02, -9.34, -63.37, -114.16
0.03, 0.01, -0.03, -9.62, -63.20, -113.94, 0.03, 0.01, -0.03, -9.38, -63.31, -114.11
0.03, 0.01, -0.02, -9.53, -63.02, -113.59, 0.03, 0.01, -0.02, -9.38, -63.21, -114.02
0.03, 0.01, -0.02, -9.50, -63.31, -114.32, 0.03, 0.01, -0.02, -9.38, -63.28, -114.04
0.03, 0.01, -0.03, -9.68, -63.20, -114.85, 0.03, 0.01, -0.03, -9.45, -63.23, -114.16
0.04, 0.01, -0.02, -9.41, -63.02, -114.09, 0.04, 0.01, -0.02, -9.40, -63.15, -114.13
0.04, 0.01, -0.02, -9.18, -63.26, -113.50, 0.04, 0.01, -0.02, -9.28, -63.28, -113.99
0.03, 0.01, -0.02, -9.62, -63.14, -114.24, 0.03, 0.01, -0.02, -9.35, -63.22, -114.01
0.03, 0.01, -0.03, -9.41, -63.20, -114.70, 0.03, 0.01, -0.03, -9.34, -63.21, -114.11
0.04, 0.00, -0.03, -9.56, -62.79, -114.82, 0.04, 0.00, -0.03, -9.38, -62.98, -114.23
0.03, 0.00, -0.02, -9.56, -63.14, -114.62, 0.03, 0.00, -0.02, -9.41, -63.08, -114.25
0.04, 0.01, -0.02, -9.62, -62.76, -113.56, 0.04, 0.01, -0.02, -9.44, -62.96, -114.14
0.03, 0.01, -0.03, -9.18, -63.37, -114.47, 0.03, 0.01, -0.03, -9.33, -63.22, -114.13
0.04, 0.01, -0.02, -9.56, -63.05, -113.91, 0.04, 0.01, -0.02, -9.36, -63.16, -114.08
0.04, 0.01, -0.03, -8.92, -63.31, -113.97, 0.04, 0.01, -0.03, -9.18, -63.30, -114.02
0.04, 0.01, -0.02, -9.56, -63.17, -113.88, 0.04, 0.01, -0.02, -9.26, -63.26, -113.98
0.03, 0.01, -0.02, -9.41, -63.14, -114.15, 0.03, 0.01, -0.02, -9.28, -63.22, -113.98
0.04, 0.01, -0.02, -9.82, -63.05, -114.67, 0.04, 0.01, -0.02, -9.42, -63.12, -114.09
0.04, 0.01, -0.03, -9.82, -62.79, -114.88, 0.04, 0.01, -0.03, -9.53, -62.93, -114.22
0.03, 0.01, -0.03, -10.06, -62.96, -114.59, 0.03, 0.01, -0.03, -9.65, -62.96, -114.25
0.03, 0.01, -0.02, -9.62, -63.20, -114.76, 0.03, 0.01, -0.02, -9.61, -63.10, -114.29
0.03, 0.02, -0.03, -9.82, -62.82, -114.41, 0.03, 0.02, -0.03, -9.64, -62.97, -114.31
0.04, 0.01, -0.02, -9.88, -62.93, -114.32, 0.04, 0.01, -0.02, -9.67, -62.97, -114.29
0.04, 0.01, -0.02, -9.35, -62.82, -114.56, 0.04, 0.01, -0.02, -9.54, -62.92, -114.32
0.03, 0.01, -0.03, -9.59, -62.35, -114.59, 0.03, 0.01, -0.03, -9.53, -62.63, -114.37
0.04, 0.01, -0.03, -9.00, -62.73, -115.08, 0.04, 0.01, -0.03, -9.34, -62.70, -114.45
0.03, 0.01, -0.02, -9.76, -62.99, -114.47, 0.03, 0.01, -0.02, -9.43, -62.89, -114.41
0.04, 0.01, -0.03, -9.35, -63.34, -114.73, 0.04, 0.01, -0.03, -9.37, -63.16, -114.40
0.04, 0.01, -0.03, -9.09, -63.14, -114.82, 0.04, 0.01, -0.03, -9.25, -63.17, -114.44
0.04, 0.01, -0.03, -9.30, -62.76, -113.91, 0.04, 0.01, -0.03, -9.22, -63.00, -114.35
0.03, 0.01, -0.02, -9.32, -63.37, -115.11, 0.03, 0.01, -0.02, -9.22, -63.21, -114.42
0.03, 0.01, -0.02, -9.12, -62.55, -114.41, 0.03, 0.01, -0.02, -9.15, -62.88, -114.44
0.04, 0.01, -0.02, -9.41, -62.79, -113.65, 0.04, 0.01, -0.02, -9.19, -62.89, -114.30
0.03, 0.01, -0.03, -8.92, -62.79, -113.53, 0.03, 0.01, -0.03, -9.06, -62.91, -114.15
0.03, 0.01, -0.03, -9.03, -63.02, -114.32, 0.03, 0.01, -0.03, -9.01, -63.00, -114.14
0.04, 0.01, -0.03, -8.71, -63.43, -114.97, 0.04, 0.01, -0.03, -8.89, -63.24, -114.21
0.03, 0.01, -0.02, -9.35, -63.64, -115.02, 0.03, 0.01, -0.02, -9.01, -63.45, -114.29
0.04, 0.01, -0.02, -9.50, -63.78, -114.03, 0.04, 0.01, -0.02, -9.12, -63.67, -114.20
0.03, 0.02, -0.02, -9.97, -63.40, -114.64, 0.03, 0.02, -0.02, -9.35, -63.52, -114.27
0.04, 0.01, -0.02, -9.82, -62.99, -114.18, 0.04, 0.01, -0.02, -9.46, -63.26, -114.28
0.04, 0.01, -0.03, -9.21, -63.52, -114.18, 0.04, 0.01, -0.03, -9.34, -63.45, -114.21
0.03, 0.01, -0.02, -8.94, -63.55, -114.12, 0.03, 0.01, -0.02, -9.18, -63.55, -114.15
0.03, 0.01, -0.03, -9.18, -62.99, -114.64, 0.03, 0.01, -0.03, -9.16, -63.26, -114.25
0.03, 0.01, -0.03, -8.97, -62.82, -113.77, 0.03, 0.01, -0.03, -9.06, -63.07, -114.17
0.03, 0.01, -0.03, -9.56, -62.79, -114.59, 0.03, 0.01, -0.03, -9.18, -62.92, -114.24
0.04, 0.01, -0.03, -8.80, -63.37, -114.56, 0.04, 0.01, -0.03, -9.03, -63.19, -114.23
0.03, 0.01, -0.03, -8.86, -63.52, -114.64, 0.03, 0.01, -0.03, -8.93, -63.40, -114.25
0.03, 0.01, -0.02, -9.38, -63.02, -115.46, 0.03, 0.01, -0.02, -9.05, -63.16, -114.45
0.03, 0.01, -0.03, -9.24, -62.99, -115.52, 0.04, 0.01, -0.03, -9.09, -63.05, -114.62
0.04, 0.01, -0.03, -9.44, -63.17, -114.18, 0.04, 0.01, -0.03, -9.15, -63.16, -114.51
0.03, 0.01, -0.03, -8.71, -63.02, -114.12, 0.03, 0.01, -0.03, -8.98, -63.15, -114.42
0.03, 0.01, -0.03, -9.70, -63.02, -114.50, 0.03, 0.01, -0.03, -9.17, -63.09, -114.42
0.04, 0.01, -0.02, -9.06, -62.93, -114.38, 0.04, 0.01, -0.02, -9.10, -63.04, -114.40
0.04, 0.01, -0.02, -9.59, -63.02, -114.26, 0.04, 0.01, -0.02, -9.21, -63.06, -114.36
0.04, 0.01, -0.03, -9.24, -63.17, -114.24, 0.04, 0.01, -0.03, -9.18, -63.16, -114.30
0.04, 0.01, -0.03, -9.00, -62.73, -114.09, 0.04, 0.01, -0.03, -9.09, -62.97, -114.27
0.04, 0.01, -0.03, -9.73, -62.85, -114.70, 0.04, 0.01, -0.03, -9.25, -62.91, -114.32
0.04, 0.01, -0.03, -9.82, -62.67, -115.00, 0.04, 0.01, -0.03, -9.40, -62.77, -114.43
0.03, 0.01, -0.02, -9.30, -62.93, -114.29, 0.03, 0.01, -0.02, -9.33, -62.91, -114.36
0.04, 0.01, -0.02, -9.18, -63.26, -114.79, 0.04, 0.01, -0.02, -9.25, -63.12, -114.38
0.03, 0.01, -0.02, -9.30, -62.96, -114.56, 0.03, 0.01, -0.02, -9.23, -63.06, -114.39
0.04, 0.02, -0.02, -9.38, -63.37, -113.80, 0.04, 0.02, -0.02, -9.23, -63.29, -114.24
0.03, 0.01, -0.02, -9.56, -62.99, -113.94, 0.03, 0.01, -0.02, -9.29, -63.17, -114.19
0.03, 0.01, -0.03, -9.56, -62.79, -113.77, 0.03, 0.01, -0.03, -9.33, -63.00, -114.12
0.04, 0.01, -0.02, -9.06, -63.23, -114.09, 0.04, 0.01, -0.02, -9.21, -63.17, -114.07
0.03, 0.01, -0.03, -9.41, -63.55, -114.18, 0.03, 0.01, -0.03, -9.24, -63.41, -114.03
0.03, 0.02, -0.03, -9.38, -62.96, -114.44, 0.03, 0.02, -0.03, -9.25, -63.18, -114.10
0.03, 0.01, -0.02, -9.18, -63.20, -113.56, 0.03, 0.01, -0.02, -9.18, -63.25, -113.99
0.03, 0.01, -0.03, -9.30, -63.37, -113.62, 0.03, 0.01, -0.03, -9.17, -63.36, -113.89
0.04, 0.01, -0.03, -8.89, -63.31, -113.24, 0.04, 0.01, -0.03, -9.03, -63.40, -113.76
0.04, 0.02, -0.02, -9.30, -63.20, -112.36, 0.04, 0.02, -0.02, -9.06, -63.38, -113.51
0.03, 0.01, -0.02, -8.97, -63.49, -113.33, 0.03, 0.01, -0.02, -8.98, -63.48, -113.45
0.04, 0.01, -0.02, -9.50, -63.26, -113.53, 0.04, 0.01, -0.02, -9.10, -63.38, -113.46
0.04, 0.01, -0.02, -9.03, -63.40, -113.33, 0.04, 0.01, -0.02, -9.05, -63.44, -113.40
0.04, 0.01, -0.03, -9.12, -63.37, -113.21, 0.04, 0.01, -0.03, -9.03, -63.44, -113.35
0.03, 0.01, -0.03, -9.30, -63.17, -113.83, 0.03, 0.01, -0.03, -9.09, -63.31, -113.41
0.03, 0.01, -0.02, -9.76, -63.37, -113.94, 0.03, 0.01, -0.02, -9.26, -63.34, -113.47
0.03, 0.01, -0.03, -9.53, -63.17, -113.71, 0.03, 0.01, -0.03, -9.31, -63.26, -113.50
0.04, 0.01, -0.02, -8.68, -62.82, -113.62, 0.04, 0.01, -0.02, -9.08, -63.06, -113.53
0.03, 0.01, -0.03, -8.86, -62.85, -113.30, 0.03, 0.01, -0.03, -8.98, -62.99, -113.47
0.03, 0.01, -0.03, -9.32, -63.02, -114.64, 0.03, 0.01, -0.03, -9.06, -62.98, -113.64
0.03, 0.00, -0.02, -9.38, -63.52, -113.80, 0.03, 0.00, -0.02, -9.11, -63.30, -113.60
0.04, 0.01, -0.02, -9.24, -63.31, -114.03, 0.04, 0.01, -0.02, -9.13, -63.32, -113.65
0.03, 0.01, -0.02, -9.30, -63.64, -114.21, 0.03, 0.01, -0.02, -9.16, -63.50, -113.68
0.03, 0.01, -0.03, -9.62, -63.40, -114.47, 0.03, 0.01, -0.03, -9.28, -63.44, -113.80
0.04, 0.01, -0.03, -9.53, -62.99, -115.20, 0.04, 0.01, -0.03, -9.34, -63.16, -114.04
0.03, 0.01, -0.03, -9.38, -62.55, -115.05, 0.03, 0.01, -0.03, -9.34, -62.82, -114.22
0.03, 0.01, -0.02, -9.76, -62.93, -114.50, 0.03, 0.01, -0.02, -9.44, -62.89, -114.24
0.03, 0.01, -0.02, -9.44, -63.20, -114.03, 0.03, 0.01, -0.02, -9.40, -63.10, -114.15
0.03, 0.01, -0.02, -9.30, -63.78, -114.15, 0.03, 0.01, -0.02, -9.33, -63.51, -114.08
0.03, 0.01, -0.02, -9.24, -63.46, -114.38, 0.03, 0.01, -0.02, -9.27, -63.51, -114.10
0.03, 0.01, -0.03, -9.41, -63.20, -113.59, 0.03, 0.01, -0.03, -9.27, -63.39, -114.02
0.04, 0.02, -0.03, -9.09, -63.20, -113.91, 0.04, 0.02, -0.03, -9.17, -63.32, -113.98
0.03, 0.01, -0.03, -9.32, -63.46, -114.26, 0.03, 0.01, -0.03, -9.18, -63.42, -113.99
0.04, 0.01, -0.03, -10.08, -63.64, -115.02, 0.04, 0.01, -0.03, -9.43, -63.51, -114.13
0.03, 0.01, -0.03, -9.85, -63.23, -114.32, 0.03, 0.01, -0.03, -9.53, -63.38, -114.15
0.03, 0.01, -0.03, -9.27, -63.14, -115.08, 0.04, 0.01, -0.03, -9.42, -63.25, -114.30
0.04, 0.01, -0.03, -9.59, -62.93, -115.61, 0.04, 0.01, -0.03, -9.46, -63.05, -114.51
0.03, 0.01, -0.02, -9.73, -62.99, -114.44, 0.03, 0.01, -0.02, -9.51, -63.05, -114.47
0.03, 0.01, -0.03, -9.76, -62.85, -114.94, 0.03, 0.01, -0.03, -9.56, -62.95, -114.54
0.04, 0.01, -0.02, -9.85, -62.76, -114.26, 0.04, 0.01, -0.02, -9.61, -62.88, -114.49
0.03, 0.01, -0.03, -9.73, -62.76, -114.09, 0.03, 0.01, -0.03, -9.60, -62.86, -114.40
0.04, 0.01, -0.02, -9.56, -62.82, -114.59, 0.04, 0.01, -0.02, -9.55, -62.86, -114.41
0.04, 0.01, -0.02, -9.62, -62.93, -113.86, 0.03, 0.01, -0.02, -9.52, -62.96, -114.28
0.04, 0.01, -0.03, -8.86, -62.93, -114.59, 0.04, 0.01, -0.03, -9.29, -62.98, -114.30
0.04, 0.01, -0.03, -9.82, -62.88, -114.29, 0.04, 0.01, -0.03, -9.41, -62.95, -114.28
0.03, 0.01, -0.03, -9.27, -63.11, -113.39, 0.03, 0.01, -0.03, -9.31, -63.12, -114.09
0.04, 0.01, -0.02, -9.68, -63.40, -114.15, 0.04, 0.01, -0.02, -9.39, -63.29, -114.06
0.04, 0.01, -0.02, -9.65, -62.64, -114.59, 0.04, 0.01, -0.02, -9.44, -62.95, -114.17
0.04, 0.01, -0.03, -9.41, -62.79, -114.47, 0.04, 0.01, -0.03, -9.40, -62.88, -114.20
0.03, 0.01, -0.03, -9.09, -63.40, -114.44, 0.03, 0.01, -0.03, -9.27, -63.20, -114.16
0.03, 0.01, -0.03, -9.21, -62.96, -114.09, 0.03, 0.01, -0.03, -9.21, -63.10, -114.15
0.04, 0.01, -0.02, -9.35, -62.91, -114.73, 0.04, 0.01, -0.02, -9.22, -63.00, -114.23
0.03, 0.01, -0.02, -9.73, -63.08, -114.18, 0.03, 0.01, -0.02, -9.34, -63.08, -114.19
0.03, 0.01, -0.03, -9.06, -63.20, -114.76, 0.03, 0.01, -0.03, -9.23, -63.16, -114.25
0.04, 0.01, -0.02, -8.89, -63.17, -115.05, 0.04, 0.01, -0.02, -9.10, -63.17, -114.35
0.00, 0.01, -0.03, -9.41, -63.34, -114.38, -0.00, 0.01, -0.03, -9.15, -63.29, -114.32
0.03, 0.01, -0.03, -9.35, -63.11, -115.20, 0.03, 0.01, -0.03, -9.19, -63.15, -114.48
0.03, 0.01, -0.03, -9.44, -62.82, -114.00, 0.03, 0.01, -0.03, -9.22, -63.01, -114.40
0.03, 0.01, -0.03, -9.65, -63.29, -114.29, 0.03, 0.01, -0.03, -9.31, -63.19, -114.34
0.03, 0.01, -0.03, -9.32, -63.17, -113.68, 0.03, 0.01, -0.03, -9.27, -63.24, -114.21
0.04, 0.01, -0.03, -9.32, -63.37, -113.48, 0.04, 0.01, -0.03, -9.23, -63.38, -114.05
0.03, 0.01, -0.03, -9.18, -63.29, -114.26, 0.03, 0.01, -0.03, -9.18, -63.36, -114.06
0.03, 0.01, -0.03, -9.65, -63.02, -114.29, 0.03, 0.01, -0.03, -9.29, -63.18, -114.10
0.03, 0.01, -0.02, -9.50, -62.93, -113.45, 0.03, 0.01, -0.02, -9.31, -63.10, -113.99
0.04, 0.01, -0.03, -9.65, -62.70, -114.03, 0.04, 0.01, -0.03, -9.39, -62.90, -114.00
0.04, 0.01, -0.03, -9.12, -62.99, -114.67, 0.04, 0.01, -0.03, -9.27, -62.97, -114.08
0.03, 0.01, -0.02, -9.47, -63.23, -114.44, 0.03, 0.01, -0.02, -9.30, -63.13, -114.09
0.04, 0.02, -0.03, -9.32, -63.05, -113.39, 0.04, 0.02, -0.03, -9.26, -63.15, -113.95
0.04, 0.01, -0.02, -8.83, -63.52, -114.50, 0.04, 0.01, -0.02, -9.09, -63.37, -113.98
0.04, 0.01, -0.02, -9.09, -63.17, -113.77, 0.04, 0.01, -0.02, -9.05, -63.31, -113.93
0.03, 0.01, -0.02, -9.56, -62.96, -113.71, 0.03, 0.01, -0.02, -9.17, -63.15, -113.89
0.04, 0.01, -0.02, -9.97, -63.11, -114.62, 0.04, 0.01, -0.02, -9.39, -63.12, -114.00
0.03, 0.02, -0.02, -9.68, -63.26, -114.38, 0.03, 0.02, -0.02, -9.45, -63.21, -114.02
0.03, 0.01, -0.02, -9.24, -62.82, -114.35, 0.03, 0.01, -0.02, -9.35, -63.02, -114.08
0.03, 0.01, -0.03, -9.97, -62.73, -114.09, 0.03, 0.01, -0.03, -9.51, -62.88, -114.08
0.04, 0.01, -0.02, -9.62, -63.40, -114.62, 0.04, 0.01, -0.02, -9.51, -63.18, -114.10
0.03, 0.01, -0.02, -9.85, -62.91, -114.82, 0.03, 0.01, -0.02, -9.59, -63.03, -114.21
0.03, 0.01, -0.03, -9.50, -63.08, -114.15, 0.03, 0.01, -0.03, -9.53, -63.10, -114.17
0.04, 0.01, -0.02, -9.41, -63.23, -114.64, 0.04, 0.01, -0.02, -9.46, -63.18, -114.21
0.04, 0.01, -0.03, -9.50, -63.40, -114.50, 0.04, 0.01, -0.03, -9.43, -63.33, -114.21
0.03, 0.01, -0.02, -9.24, -63.69, -114.26, 0.03, 0.01, -0.02, -9.33, -63.57, -114.16
0.03, 0.01, -0.03, -9.47, -63.58, -114.06, 0.03, 0.01, -0.03, -9.33, -63.61, -114.12
0.04, 0.01, -0.03, -9.62, -63.08, -114.82, 0.04, 0.01, -0.03, -9.40, -63.31, -114.25
0.04, 0.01, -0.03, -9.24, -62.70, -113.97, 0.04, 0.01, -0.03, -9.32, -63.03, -114.22
0.04, 0.01, -0.03, -9.15, -63.29, -114.15, 0.04, 0.01, -0.03, -9.22, -63.21, -114.16
0.04, 0.01, -0.02, -9.70, -63.08, -114.85, 0.04, 0.01, -0.02, -9.34, -63.14, -114.25
0.03, 0.01, -0.03, -8.92, -63.14, -113.62, 0.03, 0.01, -0.03, -9.16, -63.21, -114.12
0.04, 0.01, -0.02, -9.12, -63.84, -114.03, 0.04, 0.01, -0.02, -9.10, -63.59, -114.03
0.04, 0.01, -0.02, -8.68, -63.40, -114.50, 0.04, 0.01, -0.02, -8.94, -63.51, -114.09
0.04, 0.01, -0.02, -9.38, -63.46, -114.70, 0.04, 0.01, -0.02, -9.05, -63.49, -114.17
0.04, 0.01, -0.03, -9.62, -63.87, -114.24, 0.04, 0.01, -0.03, -9.18, -63.72, -114.12
0.03, 0.01, -0.03, -9.82, -63.58, -114.38, 0.03, 0.01, -0.03, -9.34, -63.66, -114.15
0.04, 0.01, -0.02, -9.18, -63.43, -115.17, 0.04, 0.01, -0.02, -9.28, -63.52, -114.31
0.03, 0.02, -0.02, -9.44, -63.29, -114.32, 0.03, 0.02, -0.02, -9.30, -63.42, -114.30
