-0.03, 100.50, 796.23, 146.80, 5.52, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 78.88, 14.63, 0.70, 0.00, 
-0.03, 100.48, 796.29, 146.51, 5.52, 0.05, 0.02, 0.01, 0.06, 0.02, 0.01, 78.91, 14.60, 0.70, 0.00, 
-0.03, 100.48, 796.78, 146.86, 5.35, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 78.95, 14.61, 0.69, 0.00, 
-0.03, 100.48, 796.61, 146.95, 5.38, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 78.98, 14.62, 0.69, 0.00, 
-0.03, 100.49, 796.38, 146.95, 5.06, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.00, 14.62, 0.68, 0.00, 
-0.03, 100.49, 796.70, 147.09, 5.12, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.03, 14.63, 0.67, 0.00, 
-0.03, 100.49, 796.35, 147.09, 4.94, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.06, 14.64, 0.66, 0.00, 
-0.03, 100.50, 796.99, 147.35, 4.94, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.09, 14.65, 0.66, 0.00, 
-0.03, 100.50, 796.43, 147.41, 5.09, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.11, 14.67, 0.65, 0.00, 
-0.03, 100.50, 796.61, 147.30, 4.91, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.13, 14.67, 0.64, 0.00, 
-0.03, 100.50, 797.11, 147.35, 4.91, 0.07, 0.02, 0.02, 0.07, 0.02, 0.02, 79.16, 14.67, 0.63, 0.00, 
-0.03, 100.49, 796.73, 146.97, 4.00, 0.05, 0.02, 0.01, 0.06, 0.02, 0.01, 79.18, 14.66, 0.62, 0.00, 
-0.03, 100.49, 796.02, 147.06, 4.74, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.20, 14.66, 0.61, 0.00, 
-0.03, 100.48, 796.29, 146.97, 5.26, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.22, 14.66, 0.61, 0.00, 
-0.03, 100.49, 796.64, 147.24, 5.06, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.24, 14.67, 0.61, 0.00, 
-0.03, 100.50, 796.73, 147.71, 5.67, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.26, 14.69, 0.61, 0.00, 
-0.03, 100.50, 796.20, 147.27, 4.94, 0.06, 0.01, 0.01, 0.07, 0.01, 0.01, 79.27, 14.69, 0.60, 0.00, 
-0.03, 100.49, 796.23, 147.00, 4.94, 0.06, 0.02, 0.02, 0.06, 0.02, 0.02, 79.29, 14.68, 0.60, 0.00, 
-0.03, 100.50, 796.78, 147.59, 5.29, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.31, 14.69, 0.60, 0.00, 
-0.03, 100.50, 796.52, 147.44, 5.41, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.32, 14.70, 0.60, 0.00, 
-0.03, 100.49, 796.40, 147.18, 4.88, 0.07, 0.02, 0.02, 0.07, 0.02, 0.02, 79.34, 14.69, 0.59, 0.00, 
-0.03, 100.50, 796.55, 147.59, 5.44, 0.06, 0.01, 0.02, 0.06, 0.01, 0.02, 79.35, 14.70, 0.60, 0.00, 
-0.03, 100.51, 796.35, 147.73, 5.35, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.36, 14.72, 0.60, 0.00, 
-0.03, 100.50, 796.61, 147.47, 5.09, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.38, 14.72, 0.59, 0.00, 
-0.03, 100.49, 796.17, 147.21, 4.88, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.39, 14.70, 0.59, 0.00, 
-0.03, 100.48, 796.32, 146.89, 5.23, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.40, 14.68, 0.59, 0.00, 
-0.03, 100.47, 796.52, 146.92, 4.68, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.41, 14.67, 0.58, 0.00, 
-0.03, 100.45, 796.84, 146.59, 4.68, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.43, 14.65, 0.57, 0.00, 
-0.03, 100.47, 796.46, 147.27, 4.79, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.44, 14.67, 0.57, 0.00, 
-0.03, 100.48, 796.81, 147.53, 5.29, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.45, 14.69, 0.56, 0.00, 
-0.03, 100.49, 796.58, 147.47, 5.00, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.45, 14.71, 0.56, 0.00, 
-0.03, 100.48, 796.32, 147.15, 4.44, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.46, 14.70, 0.55, 0.00, 
-0.03, 100.47, 796.29, 147.06, 5.26, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.47, 14.69, 0.56, 0.00, 
-0.03, 100.49, 796.43, 147.71, 4.85, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.48, 14.71, 0.55, 0.00, 
-0.03, 100.49, 796.55, 147.35, 4.15, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.49, 14.71, 0.54, 0.00, 
-0.03, 100.48, 796.46, 147.12, 5.00, 0.06, 0.02, 0.02, 0.06, 0.02, 0.02, 79.49, 14.70, 0.54, 0.00, 
-0.03, 100.48, 796.20, 147.38, 5.00, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.50, 14.71, 0.54, 0.00, 
-0.03, 100.46, 796.40, 146.62, 3.98, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.51, 14.68, 0.53, 0.00, 
-0.03, 100.44, 796.49, 146.39, 4.74, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.52, 14.65, 0.53, 0.00, 
-0.03, 100.45, 796.23, 147.21, 4.62, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.52, 14.67, 0.52, 0.00, 
-0.03, 100.46, 796.05, 147.09, 4.33, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.53, 14.68, 0.51, 0.00, 
-0.03, 100.45, 796.64, 146.86, 4.56, 0.05, 0.01, 0.02, 0.05, 0.01, 0.02, 79.53, 14.67, 0.51, 0.00, 
-0.03, 100.47, 797.14, 147.56, 4.91, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.54, 14.70, 0.51, 0.00, 
-0.03, 100.47, 796.61, 147.27, 4.82, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.55, 14.70, 0.52, 0.00, 
-0.03, 100.47, 796.14, 147.30, 4.94, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.55, 14.70, 0.52, 0.00, 
-0.03, 100.46, 796.35, 146.68, 4.18, 0.06, 0.01, 0.02, 0.06, 0.01, 0.02, 79.56, 14.68, 0.51, 0.00, 
-0.03, 100.47, 795.97, 147.35, 4.47, 0.06, 0.02, 0.02, 0.06, 0.02, 0.02, 79.56, 14.70, 0.51, 0.00, 
-0.03, 100.48, 796.00, 147.56, 4.18, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.56, 14.72, 0.50, 0.00, 
-0.03, 100.46, 796.52, 146.80, 4.59, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.57, 14.69, 0.50, 0.00, 
-0.03, 100.47, 796.84, 147.30, 4.47, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.57, 14.70, 0.50, 0.00, 
-0.03, 100.48, 796.49, 147.53, 4.38, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.57, 14.72, 0.50, 0.00, 
-0.03, 100.47, 796.43, 147.09, 4.27, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.58, 14.71, 0.49, 0.00, 
-0.03, 100.46, 796.14, 146.92, 4.65, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.58, 14.69, 0.49, 0.00, 
-0.03, 100.45, 796.26, 146.89, 5.14, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.58, 14.68, 0.50, 0.00, 
-0.03, 100.44, 796.29, 146.59, 4.71, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.59, 14.67, 0.50, 0.00, 
-0.03, 100.43, 796.96, 146.42, 4.82, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.60, 14.65, 0.50, 0.00, 
-0.03, 100.43, 796.23, 146.74, 4.91, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.60, 14.65, 0.50, 0.00, 
-0.03, 100.44, 796.14, 147.09, 5.32, 0.07, 0.01, 0.01, 0.07, 0.01, 0.01, 79.60, 14.67, 0.51, 0.00, 
-0.03, 100.45, 796.73, 147.24, 4.59, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.60, 14.69, 0.50, 0.00, 
-0.03, 100.46, 796.55, 147.18, 4.76, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.60, 14.69, 0.50, 0.00, 
-0.03, 100.44, 796.87, 146.48, 4.41, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.61, 14.67, 0.50, 0.00, 
-0.03, 100.46, 796.46, 147.33, 4.36, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.61, 14.69, 0.50, 0.00, 
-0.03, 100.43, 796.58, 146.33, 4.74, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.62, 14.66, 0.50, 0.00, 
-0.03, 100.44, 796.29, 146.89, 4.76, 0.06, 0.01, 0.02, 0.06, 0.01, 0.02, 79.62, 14.67, 0.50, 0.00, 
-0.03, 100.44, 796.23, 146.97, 4.79, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.62, 14.67, 0.50, 0.00, 
-0.03, 100.44, 796.08, 146.92, 4.71, 0.06, 0.01, 0.01, 0.06, 0.01, 0.01, 79.62, 14.68, 0.50, 0.00, 
-0.03, 100.47, 796.58, 147.68, 4.24, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.62, 14.71, 0.49, 0.00, 
-0.03, 100.45, 796.32, 146.77, 4.76, 0.06, 0.01, 0.02, 0.06, 0.01, 0.02, 79.62, 14.69, 0.49, 0.00, 
-0.03, 100.45, 796.49, 146.92, 4.44, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 79.62, 14.68, 0.49, 0.00, 
-0.03, 100.45, 795.82, 147.06, 4.12, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.62, 14.69, 0.48, 0.00, 
-0.03, 100.48, 796.23, 147.73, 4.74, 0.06, 0.02, 0.01, 0.06, 0.02, 0.01, 79.62, 14.72, 0.49, 0.00, 
