-1.10857 ,0.827598 ,3.99893 ,1e-05 ,0.196
-1.01283 ,0.754902 ,3.65573 ,0.000450196 ,5.05095
-0.146145 ,0.101171 ,0.489792 ,5.98892e-08 ,0.463309
-0.53493 ,0.398882 ,1.92844 ,6.22884e-05 ,0.0929007
-1.16445 ,0.870105 ,4.20028 ,2.6898e-05 ,0.716923
-0.72644 ,0.544254 ,2.64009 ,4.08988e-07 ,0.393214
-0.38562 ,0.283987 ,1.38593 ,1.74067e-07 ,11.9222
-1.07954 ,0.805442 ,3.89615 ,6.25363e-05 ,0.921926
-1.22127 ,0.913162 ,4.40343 ,3.67204e-06 ,0.536736
-1.09754 ,0.817926 ,3.95593 ,1.44898e-06 ,0.0858729
-0.196198 ,0.148843 ,0.697537 ,8.43745e-08 ,0.0436409
-0.354279 ,0.271788 ,1.30515 ,1.68709e-07 ,0.0172637
-1.08916 ,0.81356 ,3.93083 ,1.43207e-06 ,0.075944
-0.249022 ,0.185374 ,0.878198 ,1.05892e-07 ,21.2538
-0.267885 ,0.199774 ,0.964233 ,3.66544e-05 ,0.0163527
-1.1856 ,0.885959 ,4.27526 ,0.000191202 ,6.225
-1.25428 ,0.937319 ,4.51911 ,4.92139e-06 ,1.86905
-0.426351 ,0.317914 ,1.53475 ,0.000270916 ,0.254432
-0.0719247 ,0.0746504 ,0.278087 ,3.89929e-08 ,0.626756
-1.25373 ,0.937049 ,4.51791 ,0.000712951 ,77.1964
-0.5198 ,0.385426 ,1.85291 ,2.77018e-07 ,0.0106027
-0.547796 ,0.408578 ,1.97409 ,3.24997e-05 ,0.0508599
-0.00147607 ,-0.0514223 ,-0.00776175 ,1.34978e-08 ,0.0280622
0.00943924 ,-0.0496525 ,0.000341928 ,1.05107e-08 ,0.497893
-0.702938 ,0.524466 ,2.52769 ,5.71793e-06 ,0.01677
-1.27469 ,0.952209 ,4.59034 ,6.32603e-06 ,61.9135
-0.337294 ,0.243909 ,1.23171 ,1.60698e-07 ,0.0110686
-0.948502 ,0.706143 ,3.42281 ,0.000966002 ,8.56039
-0.786235 ,0.584336 ,2.82069 ,1.29589e-05 ,0.0546307
-1.21399 ,0.90615 ,4.37158 ,2.91706e-06 ,0.740372
-0.912143 ,0.680885 ,3.28764 ,2.07987e-06 ,0.0169957
-1.24247 ,0.928553 ,4.47796 ,0.000653097 ,53.1337
-0.0288738 ,-0.0413744 ,-0.0150873 ,1.95655e-08 ,17.1481
-1.19995 ,0.896734 ,4.32641 ,3.83908e-05 ,1.49193
-0.283879 ,0.197985 ,1.0057 ,1.21828e-07 ,2.75509
-0.0739061 ,0.0551256 ,0.265972 ,0.000373464 ,0.0352705
-1.07326 ,0.802034 ,3.86694 ,1.01124e-06 ,4.40024
-0.0838094 ,0.0625003 ,0.301665 ,0.000173289 ,0.0187746
-0.305267 ,0.227651 ,1.09879 ,5.16462e-05 ,0.0276455
-1.28423 ,0.959986 ,4.62712 ,9.63082e-06 ,77.5141
-1.14873 ,0.857486 ,4.14096 ,3.15533e-06 ,0.119576
-1.27771 ,0.954871 ,4.60368 ,4.74003e-05 ,14.6008
-0.806588 ,0.599604 ,2.89605 ,8.26165e-06 ,0.0370799
-0.221656 ,0.165298 ,0.797833 ,3.06308e-05 ,0.0106446
-0.046584 ,0.0296902 ,0.165666 ,0.000344524 ,0.017116
-0.849004 ,0.630098 ,3.06737 ,5.37647e-07 ,0.158289
-1.28431 ,0.95987 ,4.62726 ,5.3927e-05 ,35.4179
-1.02206 ,0.760146 ,3.67827 ,8.27504e-07 ,74.8653
-0.753933 ,0.563216 ,2.71598 ,4.33808e-07 ,0.124482
-1.19423 ,0.892207 ,4.3032 ,2.98212e-06 ,0.286911
-1.28106 ,0.95761 ,4.61528 ,9.17725e-06 ,11.7656
-1.17334 ,0.876602 ,4.2217 ,1.76603e-06 ,8.22895
-0.394607 ,0.288011 ,1.40367 ,1.76808e-07 ,14.6386
-1.15012 ,0.857911 ,4.13721 ,1.49635e-06 ,3.7124
-0.518814 ,0.394826 ,1.89689 ,2.79461e-07 ,0.0130335
-1.26078 ,0.942081 ,4.5426 ,8.49847e-06 ,1.46311
-0.0133273 ,-0.0491475 ,-0.0134467 ,1.59061e-08 ,0.436107
-1.16938 ,0.873568 ,4.2179 ,4.95999e-06 ,0.182411
-0.495216 ,0.368914 ,1.76132 ,2.36652e-07 ,0.0588831
-0.83559 ,0.620653 ,2.99463 ,5.05124e-07 ,5.51821
-1.22597 ,0.916436 ,4.4193 ,0.000892426 ,52.3668
0.00882512 ,-0.0498999 ,-0.000207245 ,1.07314e-08 ,10.1927
-0.785631 ,0.582662 ,2.81795 ,0.000739516 ,3.29906
-1.23393 ,0.921585 ,4.44723 ,3.37219e-06 ,2.51911
-0.667016 ,0.499701 ,2.39182 ,0.000210665 ,0.546727
-1.25616 ,0.93857 ,4.52472 ,4.42867e-06 ,8.04924
-1.04872 ,0.782653 ,3.78548 ,9.80677e-06 ,0.137487
-1.15244 ,0.860941 ,4.1575 ,1.93468e-05 ,0.479779
-1.17841 ,0.880074 ,4.24856 ,3.33693e-06 ,0.186442
-0.952944 ,0.712971 ,3.43384 ,9.40684e-07 ,0.0222594
-1.22693 ,0.917165 ,4.42275 ,0.000766897 ,45.6782
-0.012787 ,-0.0492962 ,-0.0132612 ,1.57966e-08 ,0.0482035
-0.0103037 ,-0.0614301 ,0.0286575 ,3.53785e-08 ,0.0163613
-1.28576 ,0.960856 ,4.63263 ,2.02637e-05 ,19.0912
-0.133706 ,0.114112 ,0.505462 ,6.16325e-08 ,0.0433916
-1.03423 ,0.775179 ,3.72021 ,8.62802e-07 ,27.6655
-0.244691 ,0.186245 ,0.890701 ,1.08759e-07 ,0.0286334
-1.26332 ,0.944052 ,4.55211 ,1.05916e-05 ,1.77341
-0.491694 ,0.361842 ,1.77017 ,2.46071e-07 ,0.0199862
-1.28883 ,0.962977 ,4.64293 ,2.50117e-05 ,61.3577
-0.157531 ,0.120627 ,0.619099 ,7.37496e-08 ,3.08285
-0.459772 ,0.342744 ,1.65477 ,8.73445e-05 ,0.0942676
-1.1415 ,0.852305 ,4.11445 ,2.44404e-06 ,0.110183
-1.24151 ,0.927812 ,4.47443 ,0.000439963 ,34.9463
0.00957534 ,-0.0495969 ,0.000465967 ,1.04614e-08 ,47.0746
-0.69824 ,0.521225 ,2.4983 ,0.00066908 ,2.01987
-0.00887635 ,-0.0504345 ,-0.0116758 ,1.50307e-08 ,1.07488
-1.28416 ,0.959872 ,4.62711 ,9.7628e-06 ,53.7246
-0.162395 ,0.114425 ,0.6163 ,7.34783e-08 ,2.00022
-1.16885 ,0.873321 ,4.20765 ,2.17112e-06 ,0.23133
-1.28703 ,0.961748 ,4.636 ,3.05818e-05 ,32.769
-0.281299 ,0.208385 ,0.972166 ,1.18629e-07 ,0.107819
-1.224 ,0.914907 ,4.41233 ,0.000189359 ,10.675
-1.22613 ,0.916534 ,4.41488 ,3.29509e-06 ,0.966542
-0.184215 ,0.140468 ,0.643289 ,7.74775e-08 ,89.1359
-0.286967 ,0.214003 ,1.03291 ,0.000611875 ,0.297884
-1.00073 ,0.745707 ,3.60327 ,8.23388e-07 ,0.109934
-0.92455 ,0.688846 ,3.33848 ,9.52518e-07 ,0.0170031
0.00677263 ,-0.0505243 ,-0.00195621 ,1.1384e-08 ,0.0221687
-0.301923 ,0.225157 ,1.08675 ,0.000123356 ,0.064612
-0.121853 ,0.092211 ,0.447148 ,5.48143e-08 ,3.98066
-1.28141 ,0.957738 ,4.61684 ,3.81004e-05 ,16.4042
-1.13313 ,0.845745 ,4.08865 ,0.000633729 ,11.7128
-0.763547 ,0.569291 ,2.7419 ,4.62426e-07 ,0.0355563
-0.012844 ,-0.057191 ,0.02437 ,3.36948e-08 ,0.473193
-0.381005 ,0.284127 ,1.37141 ,0.000246987 ,0.189481
-1.28393 ,0.959522 ,4.6259 ,7.33331e-05 ,47.8127
-0.0217625 ,-0.0498532 ,0.0196373 ,3.13343e-08 ,41.9722
-0.502268 ,0.374283 ,1.81 ,0.000176681 ,0.229747
-0.0336344 ,-0.0381349 ,-0.0129251 ,2.13234e-08 ,0.782751
-0.536203 ,0.395641 ,1.89767 ,2.55988e-07 ,3.64981
-1.21961 ,0.911527 ,4.39682 ,5.05432e-05 ,2.60221
-1.06001 ,0.791023 ,3.82456 ,7.43584e-06 ,0.111978
-0.782805 ,0.591282 ,2.83598 ,4.57968e-07 ,38.7026
-0.171779 ,0.1406 ,0.618308 ,7.45458e-08 ,2.61657
-0.0864002 ,0.0644324 ,0.310991 ,0.000105411 ,0.0118729
-1.09167 ,0.816609 ,3.92609 ,1.08848e-06 ,4.26521
-0.128638 ,0.0965214 ,0.504679 ,6.07979e-08 ,89.7503
-1.22987 ,0.917826 ,4.42723 ,3.0401e-06 ,8.41829
0.044705 ,0.118841 ,-0.0333748 ,0.000799248 ,0.0290704
-1.12433 ,0.839411 ,4.05701 ,4.55467e-05 ,0.849557
-1.28444 ,0.95987 ,4.6276 ,0.000107236 ,79.7811
-1.27798 ,0.955375 ,4.60444 ,7.14581e-06 ,74.052
-1.27453 ,0.952405 ,4.59235 ,1.70879e-05 ,4.44669
-0.755527 ,0.564067 ,2.72024 ,4.27594e-07 ,6.19635
-1.28687 ,0.96176 ,4.63521 ,1.20316e-05 ,58.8148
-1.07905 ,0.804561 ,3.88231 ,1.11591e-06 ,0.16411
-0.20012 ,0.148 ,0.701346 ,8.43865e-08 ,0.242853
-1.14927 ,0.858563 ,4.13492 ,1.48513e-06 ,7.19463
-1.27427 ,0.952371 ,4.59145 ,2.84186e-05 ,6.85554
-1.19132 ,0.890294 ,4.29572 ,0.000135241 ,4.72699
-1.2479 ,0.932673 ,4.49729 ,6.34259e-05 ,5.71669
-0.241286 ,0.184423 ,0.884782 ,1.09847e-07 ,0.0130224
-0.566298 ,0.424899 ,2.05616 ,0.00067038 ,1.16788
-0.123173 ,0.0815294 ,0.35902 ,4.68943e-08 ,0.0131484
