250, 2.34878 ,0, 2.3488, 0 ,2.3488, 0 ,2.3488
250, 2.30702 ,0.0164905, 2.31125, 16.4905 ,2.31125, 16.4905 ,2.31125
250, 2.3728 ,0.082342, 2.3705, 82.342 ,2.3705, 82.342 ,2.3705
250, 2.33804 ,-0.108982, 2.34096, -108.982 ,2.34096, -108.982 ,2.34096
250, 2.30357 ,0.0146463, 2.30761, 14.6463 ,2.30761, 14.6463 ,2.30761
250, 2.36761 ,0.107053, 2.37088, 107.053 ,2.37088, 107.053 ,2.37088
250, 2.3441 ,-0.106321, 2.35306, -106.321 ,2.35306, -106.321 ,2.35306
250, 2.29764 ,-0.034039, 2.30301, -34.039 ,2.30301, -34.039 ,2.30301
250, 2.34435 ,0.119087, 2.35415, 119.087 ,2.35415, 119.087 ,2.35415
250, 2.36369 ,-0.0255094, 2.37599, -25.5094 ,2.37599, -25.5094 ,2.37599
250, 2.30792 ,-0.10272, 2.32355, -102.72 ,2.32355, -102.72 ,2.32355
250, 2.30188 ,0.0427929, 2.32063, 42.7929 ,2.32063, 42.7929 ,2.32063
250, 2.35655 ,0.100688, 2.37345, 100.688 ,2.37345, 100.688 ,2.37345
250, 2.35583 ,-0.046076, 2.3794, -46.076 ,2.3794, -46.076 ,2.3794
250, 2.30162 ,-0.106956, 2.33069, 0 ,2.32987, -106.956 ,2.33069
250, 2.29725 ,0.0225164, 2.32272, 0 ,2.32003, 22.5164 ,2.32272
250, 2.34461 ,0.111787, 2.37168, 0 ,2.37424, 111.787 ,2.37168
250, 2.36329 ,0.0203166, 2.39997, 0 ,2.40027, 20.3166 ,2.39997
250, 2.32822 ,-0.0963176, 2.37141, 0 ,2.36542, -96.3176 ,2.37141
250, 2.29415 ,-0.0730152, 2.33777, 0 ,2.33849, -73.0152 ,2.33777
250, 2.30459 ,0.0350695, 2.34475, 0 ,2.35169, 35.0695 ,2.34475
250, 2.34662 ,0.101633, 2.38492, 0 ,2.38699, 0 ,2.38509
250, 2.37182 ,0.058996, 2.41805, 0 ,2.41611, 0 ,2.42089
250, 2.35387 ,-0.0459889, 2.41441, 0 ,2.41235, 0 ,2.41433
250, 2.31807 ,-0.102457, 2.38513, 0 ,2.37923, 0 ,2.38086
250, 2.30147 ,-0.0694619, 2.36299, 0 ,2.35595, 0 ,2.36216
250, 2.31509 ,0.0101402, 2.36721, 0 ,2.36847, 0 ,2.37255
250, 2.34619 ,0.077122, 2.39415, 89.3553 ,2.40382, 74.2012 ,2.39957
250, 2.37532 ,0.0961065, 2.42767, 72.8437 ,2.4329, 80.2875 ,2.42767
250, 2.38837 ,0.0636394, 2.45202, 30.163 ,2.44616, 54.3989 ,2.44869
250, 2.38173 ,0.00167604, 2.45958, -17.7366 ,2.45019, 0.333493 ,2.45855
250, 2.36241 ,-0.0576598, 2.45217, -69.8534 ,2.44398, -64.4171 ,2.4522
250, 2.34259 ,-0.0909925, 2.43747, -104.081 ,2.4273, -103.407 ,2.43417
250, 2.33196 ,-0.0927508, 2.42379, -96.287 ,2.41043, -98.1223 ,2.41748
250, 2.3336 ,-0.0706392, 2.41649, -52.7248 ,2.40533, -62.0183 ,2.41175
250, 2.34501 ,-0.0366982, 2.41714, -0.393498 ,2.41463, -19.2025 ,2.41733
250, 2.36167 ,-0.00111063, 2.4246, 38.9203 ,2.43215, 15.7334 ,2.42905
250, 2.38 ,0.03002, 2.43654, 60.7662 ,2.45041, 41.3297 ,2.44237
250, 2.39805 ,0.0542435, 2.45074, 72.7473 ,2.46624, 61.7287 ,2.45592
250, 2.41484 ,0.0713752, 2.46552, 82.4699 ,2.48053, 79.0036 ,2.47013
250, 2.42966 ,0.0822968, 2.47978, 91.1291 ,2.49484, 91.6408 ,2.48502
250, 2.44192 ,0.0883066, 2.49283, 0 ,2.5095, 97.4657 ,2.49955
250, 2.45153 ,0.0908452, 2.50433, 0 ,2.52385, 96.4845 ,2.51233
250, 2.45902 ,0.0913266, 2.51412, 0 ,2.53533, 91.3249 ,2.5226
250, 2.46533 ,0.0909469, 2.52219, 0 ,2.54267, 85.7114 ,2.53044
250, 2.47142 ,0.090493, 2.52862, 0 ,2.54666, 82.5827 ,2.53648
250, 2.47789 ,0.0902082, 2.53343, 0 ,2.5493, 83.0466 ,2.54124
250, 2.48484 ,0.0897434, 2.5366, 0 ,2.55232, 86.3419 ,2.54486
250, 2.49188 ,0.0881947, 2.5381, 0 ,2.55611, 0 ,2.54753
250, 2.4983 ,0.084227, 2.53792, 0 ,2.55967, 0 ,2.54853
250, 2.50329 ,0.0762909, 2.53627, 0 ,2.56146, 0 ,2.54796
250, 2.50617 ,0.0629346, 2.53364, 0 ,2.56064, 0 ,2.54633
250, 2.50654 ,0.0431977, 2.53094, 0 ,2.55774, 0 ,2.54418
250, 2.50434 ,0.0170717, 2.52955, 0 ,2.55423, 0 ,2.54186
250, 2.49987 ,-0.0139854, 2.53116, 68.159 ,2.55132, 23.4716 ,2.53975
250, 2.4939 ,-0.0465156, 2.53761, 39.7934 ,2.55002, -9.29868 ,2.54046
250, 2.488 ,-0.0746516, 2.55031, 6.89464 ,2.54877, -46.1955 ,2.54482
250, 2.4848 ,-0.0902143, 2.56949, -32.5087 ,2.5498, -80.5776 ,2.55632
250, 2.48773 ,-0.0841578, 2.59323, -73.663 ,2.55786, -99.5093 ,2.57648
250, 2.49984 ,-0.0507883, 2.61674, -101.768 ,2.57641, -89.4484 ,2.60206
250, 2.52197 ,0.00476202, 2.63276, -98.3284 ,2.60294, -46.9567 ,2.62523
250, 2.55115 ,0.0615939, 2.63454, -56.252 ,2.62814, 13.257 ,2.63744
250, 2.58029 ,0.0917449, 2.62078, 7.40767 ,2.6414, 64.6311 ,2.63453
250, 2.59983 ,0.0786369, 2.59851, 61.0118 ,2.63834, 84.7804 ,2.61852
250, 2.6022 ,0.0265581, 2.5805, 81.8088 ,2.62226, 63.8713 ,2.59676
250, 2.58759 ,-0.041506, 2.57901, 61.8762 ,2.60062, 6.9466 ,2.58103
250, 2.5664 ,-0.0896516, 2.59909, 5.32406 ,2.58454, -61.8905 ,2.58387
250, 2.55502 ,-0.0804453, 2.63303, -64.697 ,2.58723, -100.234 ,2.60975
250, 2.56677 ,-0.00547048, 2.65959, 0 ,2.61411, -67.5337 ,2.64589
250, 2.60188 ,0.0773705, 2.65691, 0 ,2.65228, 24.6822 ,2.66531
250, 2.64199 ,0.0901938, 2.62726, 0 ,2.67007, 92.8577 ,2.65123
250, 2.65834 ,0.0235721, 2.5993, 0 ,2.65158, 76.9619 ,2.61852
250, 2.64012 ,-0.0659984, 2.60114, 0 ,2.61899, -3.07661 ,2.59823
250, 2.61096 ,-0.0954073, 2.63558, 0 ,2.60215, -80.7684 ,2.61083
250, 2.60504 ,-0.0155997, 2.67093, 0 ,2.61477, -76.3775 ,2.64938
250, 2.63658 ,0.0868193, 2.66519, 0 ,2.64964, 0 ,2.67538
250, 2.68314 ,0.076975, 2.62525, 0 ,2.67044, 0 ,2.65244
250, 2.69549 ,-0.027624, 2.60359, 0 ,2.64258, 0 ,2.60973
250, 2.66208 ,-0.101494, 2.63021, 0 ,2.60027, 0 ,2.60384
250, 2.63613 ,-0.0314455, 2.67356, 0 ,2.60325, 0 ,2.64208
250, 2.66037 ,0.0914386, 2.66839, 0 ,2.64959, 0 ,2.67389
250, 2.7132 ,0.065152, 2.62177, 24.3489 ,2.6754, 88.9924 ,2.65305
250, 2.72506 ,-0.0621908, 2.60878, 85.9463 ,2.64681, 23.2133 ,2.61392
250, 2.68569 ,-0.0939043, 2.65187, 9.70779 ,2.61292, -86.6866 ,2.62036
250, 2.66981 ,0.0472673, 2.67916, -84.534 ,2.62583, -49.4842 ,2.66807
250, 2.71408 ,0.0963871, 2.63685, -19.8465 ,2.67013, 102.908 ,2.66842
250, 2.75591 ,-0.0341711, 2.60447, 116.815 ,2.65654, 65.8577 ,2.61207
250, 2.72317 ,-0.105388, 2.64239, 37.3598 ,2.59955, -90.0152 ,2.60504
250, 2.68996 ,0.0415757, 2.67675, -117.926 ,2.60836, -80.8553 ,2.65878
250, 2.73011 ,0.0963877, 2.63094, -57.3339 ,2.66592, 84.2679 ,2.66603
250, 2.77853 ,-0.0544872, 2.60163, 101.203 ,2.65686, 56.0706 ,2.61361
250, 2.74338 ,-0.0927108, 2.64979, 34.226 ,2.60591, -87.5368 ,2.61126
250, 2.71439 ,0.0867009, 2.66529, -92.2379 ,2.61623, -33.1465 ,2.66193
250, 2.76408 ,0.0548355, 2.60629, 0.767418 ,2.66081, 112.751 ,2.64248
250, 2.79421 ,-0.108342, 2.61019, 104.621 ,2.62652, -15.4896 ,2.59036
250, 2.74207 ,-0.00728991, 2.66444, 0 ,2.5862, -122.622 ,2.62971
250, 2.74566 ,0.111016, 2.62629, 0 ,2.64148, 73.9 ,2.66291
250, 2.81112 ,-0.0613874, 2.58938, 0 ,2.65473, 74.9702 ,2.60041
250, 2.78406 ,-0.0771036, 2.6449, 0 ,2.58628, -106.887 ,2.59836
250, 2.74705 ,0.117211, 2.63751, 0 ,2.60184, -4.09318 ,2.65215
250, 2.8063 ,-0.0193595, 2.58072, 0 ,2.64521, 100.861 ,2.61018
250, 2.81595 ,-0.105614, 2.6271, 0 ,2.59997, -86.2591 ,2.58401
250, 2.76287 ,0.112023, 2.63663, 0 ,2.58986, 0 ,2.6441
250, 2.80757 ,-0.00510673, 2.57338, 0 ,2.63995, 0 ,2.60675
250, 2.83457 ,-0.111045, 2.61769, 0 ,2.58549, 0 ,2.56884
250, 2.77468 ,0.118054, 2.62644, 0 ,2.57292, 0 ,2.63456
250, 2.81805 ,-0.0232417, 2.56389, 0 ,2.64047, 0 ,2.59942
250, 2.84674 ,-0.0948593, 2.61703, 0 ,2.57795, 0 ,2.56654
250, 2.78462 ,0.12994, 2.6063, -117.047 ,2.56699, -16.7702 ,2.62272
250, 2.83536 ,-0.0729083, 2.55663, 17.2355 ,2.61818, 88.9853 ,2.57814
250, 2.84851 ,-0.0362724, 2.62093, 59.6281 ,2.56687, -117.747 ,2.57074
250, 2.79612 ,0.113427, 2.57469, -108.957 ,2.57733, 74.3016 ,2.61812
250, 2.86064 ,-0.130543, 2.56225, 108.525 ,2.60357, 32.0849 ,2.54403
250, 2.83796 ,0.071793, 2.61419, -28.2388 ,2.53353, -141.556 ,2.58616
250, 2.81359 ,0.0248969, 2.54138, -105.647 ,2.59839, 150.044 ,2.5929
250, 2.88403 ,-0.116302, 2.58599, 164.508 ,2.57136, -70.8407 ,2.53197
250, 2.82002 ,0.14034, 2.57647, -121.888 ,2.53106, -33.0327 ,2.59848
250, 2.85079 ,-0.112254, 2.5353, 20.1081 ,2.59752, 96.7287 ,2.54741
250, 2.87633 ,0.0445192, 2.5984, 62.3737 ,2.53357, -132.116 ,2.55288
250, 2.82118 ,0.0368227, 2.52524, -115.517 ,2.55882, 121.618 ,2.57842
250, 2.89322 ,-0.116157, 2.57075, 126.329 ,2.56062, -72.9262 ,2.51656
250, 2.84249 ,0.142839, 2.55117, -114.812 ,2.51889, -4.83207 ,2.58631
250, 2.86273 ,-0.143563, 2.52696, 0 ,2.58289, 81.2718 ,2.51658
250, 2.8867 ,0.111142, 2.5749, 0 ,2.4985, -151.408 ,2.54977
250, 2.83667 ,-0.0517178, 2.50277, 0 ,2.56064, 157.752 ,2.54693
250, 2.91252 ,-0.0139366, 2.5716, 0 ,2.5278, -134.208 ,2.50947
250, 2.84233 ,0.0653806, 2.50394, 0 ,2.51203, 93.9306 ,2.56264
250, 2.89764 ,-0.123409, 2.54616, 0 ,2.54924, -43.834 ,2.49238
250, 2.87393 ,0.142285, 2.51855, 0 ,2.49359, -7.42839 ,2.55775
250, 2.87209 ,-0.163856, 2.51549, 0 ,2.54717, 0 ,2.48794
250, 2.90626 ,0.159812, 2.53315, 0 ,2.48043, 0 ,2.54035
250, 2.85826 ,-0.14762, 2.49058, 0 ,2.54498, 0 ,2.49781
250, 2.9268 ,0.131927, 2.54054, 0 ,2.47523, 0 ,2.50976
250, 2.85612 ,-0.105159, 2.47399, 0 ,2.52181, 0 ,2.51287
250, 2.93328 ,0.0848454, 2.54012, 0 ,2.49191, 0 ,2.48628
250, 2.8651 ,-0.0600054, 2.46373, -173.911 ,2.4898, 137.615 ,2.51662
250, 2.92718 ,0.0402125, 2.53463, 140.979 ,2.50298, -128.401 ,2.47362
250, 2.88154 ,-0.0248716, 2.45675, -128.332 ,2.47577, 134.496 ,2.51441
250, 2.91852 ,0.00943142, 2.5272, 135.054 ,2.49862, -143.523 ,2.46009
250, 2.89737 ,-0.00494473, 2.45063, -163.031 ,2.46488, 155.095 ,2.51591
250, 2.91434 ,-0.00342138, 2.51992, 189.731 ,2.49932, -147.575 ,2.44587
250, 2.90913 ,-0.00199686, 2.44408, -200.009 ,2.44816, 143.488 ,2.51361
250, 2.91391 ,0.00297793, 2.51361, 198.739 ,2.50087, -124.768 ,2.43958
250, 2.91839 ,-0.016968, 2.43693, -174.006 ,2.43873, 119.639 ,2.50355
250, 2.91591 ,0.0293984, 2.50788, 156.097 ,2.49271, -116.772 ,2.43837
250, 2.92575 ,-0.0503118, 2.43012, -140.529 ,2.43822, 130.515 ,2.49178
250, 2.9214 ,0.0748516, 2.50113, 143.23 ,2.47914, -149.575 ,2.43661
250, 2.92987 ,-0.0999021, 2.42564, -160.926 ,2.43924, 176.267 ,2.48011
250, 2.9313 ,0.13219, 2.49071, 183.508 ,2.46471, -198.556 ,2.43678
250, 2.92974 ,-0.1566, 2.42626, 0 ,2.44152, 210.053 ,2.46422
250, 2.94566 ,0.182783, 2.47378, 0 ,2.44753, -215.906 ,2.44292
250, 2.926 ,-0.198851, 2.43445, 0 ,2.4469, 194.24 ,2.44368
250, 2.96368 ,0.196363, 2.44939, 0 ,2.43044, -180.254 ,2.4533
250, 2.92177 ,-0.19133, 2.44989, 0 ,2.45114, 129.99 ,2.42162
250, 2.98223 ,0.142863, 2.42135, 0 ,2.41654, -92.4897 ,2.46456
250, 2.92137 ,-0.0998831, 2.46613, 0 ,2.45517, 19.4956 ,2.40165
250, 2.99603 ,0.0161134, 2.39961, 0 ,2.40032, 0 ,2.4708
250, 2.9275 ,0.0633496, 2.46975, 0 ,2.45979, 0 ,2.39196
250, 2.99939 ,-0.13951, 2.39679, 0 ,2.39108, 0 ,2.45684
250, 2.94274 ,0.198182, 2.44876, 0 ,2.44511, 0 ,2.40599
250, 2.9881 ,-0.219128, 2.41802, 0 ,2.4064, 0 ,2.42371
250, 2.97069 ,0.178028, 2.40945, 0 ,2.41107, 0 ,2.43061
