0, 0.0600062, -0.049983, 0.0700068, -0.25, -0.25, 0
0.2, 0.0600128, -0.0499667, 0.0702479, -0.25, -0.25, 0.0138429
0.4, 0.0600252, -0.0499422, 0.0704909, -0.25, -0.25, 0.0124811
0.6, 0.0600375, -0.0499187, 0.0707347, -0.25, -0.25, 0.0110971
0.8, 0.0600497, -0.0498964, 0.0709792, -0.25, -0.25, 0.00970526
1, 0.0600616, -0.0498752, 0.0712244, -0.25, -0.25, 0.0083061
1.2, 0.0600733, -0.049855, 0.0714701, -0.25, -0.25, 0.00690023
1.4, 0.0600845, -0.0498358, 0.0717165, -0.25, -0.25, 0.00548822
1.6, 0.0600953, -0.0498175, 0.0719634, -0.25, -0.25, 0.00407065
1.8, 0.0601057, -0.0498001, 0.0722108, -0.25, -0.25, 0.00264811
2, 0.0601154, -0.0497836, 0.0724586, -0.25, -0.25, 0.00122123
2.2, 0.0601246, -0.0497678, 0.0727068, -0.25, -0.25, -0.000209395
2.4, 0.060133, -0.0497527, 0.0729553, -0.25, -0.25, -0.00164312
2.6, 0.0601408, -0.0497383, 0.0732042, -0.25, -0.25, -0.00307932
2.8, 0.0601476, -0.0497246, 0.0734532, -0.25, -0.25, -0.00451732
3, 0.0601537, -0.0497113, 0.0737024, -0.25, -0.25, -0.00595649
3.2, 0.0601588, -0.0496986, 0.0739518, -0.25, -0.25, -0.00739613
3.4, 0.0601628, -0.0496863, 0.0742012, -0.25, -0.25, -0.00883558
3.6, 0.0601659, -0.0496744, 0.0744507, -0.25, -0.25, -0.0102741
3.8, 0.0601678, -0.0496628, 0.0747001, -0.25, -0.25, -0.0117111
4, 0.0601686, -0.0496514, 0.0749495, -0.25, -0.25, -0.0131458
4.2, 0.0601681, -0.0496403, 0.0751987, -0.25, -0.25, -0.0145774
4.4, 0.0601663, -0.0496292, 0.0754477, -0.25, -0.25, -0.0160054
4.6, 0.0601632, -0.0496182, 0.0756965, -0.25, -0.25, -0.0174288
4.8, 0.0601587, -0.0496072, 0.0759449, -0.25, -0.25, -0.0188471
5, 0.0601528, -0.0495962, 0.076193, -0.25, -0.25, -0.0202594
5.2, 0.0601454, -0.049585, 0.0764406, -0.25, -0.25, -0.0216649
5.4, 0.0601364, -0.0495736, 0.0766878, -0.25, -0.25, -0.0230631
5.6, 0.0601259, -0.0495619, 0.0769345, -0.25, -0.25, -0.0244529
5.8, 0.0601137, -0.0495499, 0.0771805, -0.25, -0.25, -0.0258338
6, 0.0600998, -0.0495376, 0.0774259, -0.25, -0.25, -0.027205
6.2, 0.0600842, -0.0495247, 0.0776706, -0.25, -0.25, -0.0285656
6.4, 0.0600668, -0.0495113, 0.0779145, -0.25, -0.25, -0.0299149
6.6, 0.0600476, -0.0494973, 0.0781576, -0.25, -0.25, -0.0312521
6.8, 0.0600266, -0.0494826, 0.0783998, -0.25, -0.25, -0.0325764
7, 0.0600037, -0.0494672, 0.078641, -0.25, -0.25, -0.0338871
7.2, 0.0599789, -0.049451, 0.0788813, -0.25, -0.25, -0.0351834
7.4, 0.0599521, -0.049434, 0.0791204, -0.25, -0.25, -0.0364646
7.6, 0.0599234, -0.049416, 0.0793585, -0.25, -0.25, -0.0377297
7.8, 0.0598926, -0.049397, 0.0795953, -0.25, -0.25, -0.0389781
8, 0.0598598, -0.0493769, 0.079831, -0.25, -0.25, -0.0402091
8.2, 0.059825, -0.0493558, 0.0800653, -0.25, -0.25, -0.0414218
