0,0.00,0.00,0.00,0.00,0.00,0.00
403,0.58,-0.21,0.85,-0.00,0.00,0.00
804,0.30,0.23,0.98,-0.00,-0.00,-0.00
1206,-0.13,0.55,0.89,-0.00,-0.00,0.00
1607,-0.44,0.61,0.73,-0.00,0.00,-0.00
2009,-0.57,0.49,0.73,0.00,0.00,-0.00
2411,-0.53,0.20,0.88,0.00,0.00,0.00
2812,-0.24,-0.24,0.99,0.00,0.00,0.00
3212,0.18,-0.57,0.87,-0.00,0.00,0.00
3614,0.48,-0.62,0.70,-0.00,-0.00,-0.00
4016,0.61,-0.48,0.71,-0.00,-0.00,0.00
4418,0.56,-0.17,0.87,-0.00,-0.00,0.00
4819,0.25,0.27,0.99,-0.00,-0.00,-0.00
5219,-0.16,0.56,0.88,-0.00,-0.00,-0.00
5622,-0.45,0.60,0.74,0.00,0.00,-0.00
6023,-0.57,0.46,0.75,0.00,0.00,0.00
6424,-0.50,0.15,0.91,0.00,0.00,0.00
6825,-0.20,-0.28,0.99,0.00,0.00,0.00
7227,0.21,-0.57,0.85,-0.00,-0.00,-0.00
7629,0.48,-0.62,0.70,-0.00,-0.00,-0.00
8031,0.60,-0.50,0.70,-0.00,-0.00,-0.00
8431,0.57,-0.22,0.85,-0.00,-0.00,-0.00
8833,0.32,0.19,0.98,-0.00,-0.00,-0.00
9235,-0.09,0.51,0.91,0.00,-0.00,0.00
9637,-0.40,0.58,0.78,0.00,0.00,0.00
10039,-0.53,0.45,0.79,0.00,0.00,0.00
10440,-0.49,0.16,0.92,0.00,0.00,0.00
10842,-0.20,-0.25,1.00,0.00,0.00,-0.00
11243,0.18,-0.55,0.88,-0.00,0.00,0.00
11644,0.47,-0.59,0.74,-0.00,-0.00,0.00
12046,0.59,-0.44,0.76,-0.00,-0.00,-0.00
12447,0.52,-0.13,0.91,-0.00,-0.00,-0.00
12848,0.23,0.26,1.00,0.00,-0.00,-0.00
13250,-0.14,0.51,0.91,0.00,0.00,-0.00
13651,-0.40,0.54,0.81,-0.00,0.00,-0.00
14052,-0.51,0.40,0.83,0.00,0.00,0.00
14453,-0.43,0.08,0.96,0.00,0.00,0.00
14854,-0.11,-0.33,1.00,0.00,0.00,0.00
15256,0.27,-0.56,0.86,-0.00,0.00,0.00
15657,0.51,-0.53,0.77,-0.00,-0.00,-0.00
16058,0.56,-0.32,0.84,-0.00,-0.00,-0.00
16459,0.40,0.04,0.99,-0.00,-0.00,-0.00
16860,0.03,0.41,0.98,-0.00,0.00,0.00
17261,-0.31,0.55,0.86,-0.00,-0.00,0.00
17661,-0.50,0.47,0.81,0.00,0.00,0.00
18063,-0.49,0.19,0.93,0.00,0.00,-0.00
18464,-0.22,-0.21,1.02,0.00,0.00,-0.00
18865,0.17,-0.52,0.92,0.00,-0.00,-0.00
19266,0.45,-0.59,0.78,0.00,0.00,0.00
19667,0.59,-0.46,0.77,-0.00,-0.00,0.00
20069,0.54,-0.15,0.92,-0.00,-0.00,-0.00
20471,0.24,0.27,1.02,-0.00,-0.00,0.00
20872,-0.17,0.54,0.92,-0.00,-0.00,0.00
21274,-0.45,0.57,0.80,0.00,0.00,0.00
21676,-0.55,0.39,0.85,0.00,0.00,-0.00
22077,-0.43,0.04,0.99,0.00,0.00,-0.00
22479,-0.08,-0.37,1.01,0.00,0.00,0.00
22881,0.30,-0.59,0.86,-0.00,0.00,0.00
23283,0.54,-0.56,0.76,-0.00,-0.00,-0.00
23684,0.60,-0.34,0.84,-0.00,-0.00,0.00
24085,0.42,0.05,1.00,-0.00,-0.00,0.00
24486,0.03,0.44,1.00,0.00,-0.00,-0.00
24889,-0.33,0.58,0.86,0.00,0.00,-0.00
25290,-0.52,0.50,0.82,0.00,0.00,0.00
25691,-0.51,0.22,0.94,0.00,0.00,0.00
26092,-0.25,-0.21,1.05,0.00,0.00,-0.00
26493,0.16,-0.54,0.94,0.00,-0.00,-0.00
26894,0.46,-0.62,0.78,-0.00,-0.00,0.00
27295,0.61,-0.48,0.78,-0.00,-0.00,-0.00
27696,0.55,-0.15,0.94,-0.00,-0.00,0.00
28097,0.23,0.28,1.04,-0.00,-0.00,0.00
28499,-0.19,0.57,0.93,0.00,0.00,0.00
28900,-0.47,0.57,0.82,-0.00,0.00,-0.00
29302,-0.55,0.38,0.87,0.00,0.00,0.00
29702,-0.42,0.01,1.02,0.00,0.00,-0.00
30104,-0.04,-0.42,1.02,0.00,-0.00,0.00
30506,0.34,-0.62,0.85,-0.00,0.00,0.00
30908,0.57,-0.58,0.75,-0.00,-0.00,-0.00
31309,0.62,-0.35,0.85,-0.00,-0.00,0.00
31711,0.43,0.07,1.02,-0.00,-0.00,0.00
32112,0.02,0.47,1.01,0.00,0.00,-0.00
32513,-0.35,0.61,0.86,-0.00,-0.00,0.00
32915,-0.55,0.52,0.81,0.00,0.00,0.00
33316,-0.55,0.24,0.94,0.00,0.00,-0.00
33718,-0.27,-0.21,1.06,0.00,0.00,0.00
34119,0.16,-0.56,0.95,-0.00,-0.00,0.00
34520,0.48,-0.63,0.79,0.00,0.00,-0.00
34922,0.63,-0.49,0.79,-0.00,-0.00,0.00
35323,0.57,-0.16,0.95,-0.00,-0.00,-0.00
35725,0.24,0.29,1.05,-0.00,-0.00,0.00
36127,-0.19,0.59,0.94,0.00,0.00,0.00
36529,-0.48,0.60,0.82,-0.00,-0.00,-0.00
36931,-0.58,0.42,0.87,0.00,0.00,0.00
37333,-0.46,0.03,1.03,0.00,0.00,-0.00
37735,-0.07,-0.42,1.05,0.00,0.00,0.00
38137,0.34,-0.64,0.87,-0.00,-0.00,0.00
38538,0.58,-0.60,0.76,0.00,0.00,-0.00
38938,0.65,-0.38,0.85,-0.00,-0.00,0.00
39340,0.47,0.04,1.03,-0.00,-0.00,-0.00
39740,0.05,0.46,1.03,-0.00,-0.00,0.00
40142,-0.35,0.63,0.87,0.00,0.00,-0.00
40544,-0.56,0.55,0.82,-0.00,-0.00,0.00
40945,-0.58,0.28,0.93,0.00,0.00,-0.00
41347,-0.33,-0.17,1.07,0.00,0.00,0.00
41747,0.11,-0.56,0.98,-0.00,0.00,0.00
42150,0.47,-0.66,0.80,-0.00,-0.00,-0.00
42552,0.64,-0.53,0.77,-0.00,-0.00,0.00
42954,0.61,-0.22,0.94,-0.00,-0.00,-0.00
43356,0.31,0.25,1.07,-0.00,-0.00,0.00
43757,-0.13,0.57,0.98,0.00,0.00,0.00
44158,-0.45,0.64,0.83,-0.00,-0.00,-0.00
44560,-0.59,0.50,0.83,0.00,0.00,-0.00
44961,-0.55,0.19,0.98,0.00,0.00,0.00
45364,-0.25,-0.26,1.08,0.00,0.00,-0.00
45765,0.19,-0.60,0.95,0.00,-0.00,-0.00
46167,0.51,-0.67,0.77,-0.00,-0.00,0.00
46568,0.66,-0.53,0.77,-0.00,0.00,-0.00
46969,0.62,-0.20,0.94,-0.00,-0.00,0.00
47370,0.30,0.27,1.07,-0.00,-0.00,-0.00
47771,-0.16,0.60,0.97,-0.00,-0.00,0.00
48173,-0.48,0.65,0.81,0.00,0.00,-0.00
48574,-0.61,0.49,0.83,0.00,0.00,0.00
48975,-0.54,0.14,1.00,0.00,0.00,-0.00
49377,-0.19,-0.33,1.08,0.00,0.00,0.00
49778,0.25,-0.64,0.92,-0.00,-0.00,-0.00
50180,0.55,-0.67,0.75,0.00,0.00,0.00
50581,0.68,-0.50,0.78,-0.00,-0.00,-0.00
50983,0.60,-0.15,0.97,-0.00,-0.00,0.00
51385,0.24,0.33,1.07,0.00,-0.00,-0.00
51787,-0.22,0.63,0.94,-0.00,-0.00,-0.00
52189,-0.51,0.65,0.79,0.00,0.00,-0.00
52591,-0.63,0.48,0.84,-0.00,0.00,0.00
52992,-0.53,0.11,1.01,0.00,0.00,-0.00
53394,-0.16,-0.38,1.07,0.00,0.00,0.00
53796,0.29,-0.67,0.89,-0.00,-0.00,0.00
54198,0.58,-0.67,0.73,0.00,0.00,0.00
54600,0.69,-0.50,0.77,-0.00,-0.00,-0.00
55001,0.60,-0.12,0.97,-0.00,-0.00,0.00
55403,0.22,0.37,1.07,0.00,-0.00,-0.00
55805,-0.24,0.65,0.92,-0.00,-0.00,-0.00
56206,-0.53,0.66,0.78,0.00,0.00,-0.00
