0,0.00,0.00,0.00,0.00,0.00,0.00
103,0.61,-0.44,0.73,-0.00,-0.00,0.00
204,0.61,-0.38,0.76,-0.00,-0.00,0.00
305,0.60,-0.30,0.81,-0.00,-0.00,0.00
406,0.57,-0.21,0.85,-0.00,-0.00,-0.00
508,0.53,-0.11,0.90,0.00,0.00,0.00
609,0.47,-0.00,0.94,-0.00,0.00,0.00
710,0.39,0.11,0.97,-0.00,-0.00,0.00
812,0.30,0.22,0.98,0.00,0.00,-0.00
913,0.20,0.32,0.98,0.00,0.00,-0.00
1014,0.09,0.41,0.97,0.00,0.00,0.00
1116,-0.02,0.48,0.94,0.00,0.00,-0.00
1217,-0.12,0.54,0.90,0.00,0.00,0.00
1318,-0.21,0.57,0.86,0.00,0.00,-0.00
1420,-0.29,0.59,0.82,0.00,0.00,-0.00
1521,-0.36,0.60,0.79,0.00,0.00,0.00
1622,-0.42,0.59,0.76,0.00,0.00,-0.00
1724,-0.47,0.58,0.75,0.00,0.00,0.00
1825,-0.51,0.55,0.74,0.00,0.00,0.00
1926,-0.54,0.51,0.75,0.00,0.00,0.00
2028,-0.55,0.46,0.77,0.00,0.00,0.00
2129,-0.56,0.39,0.80,0.00,0.00,0.00
2230,-0.55,0.32,0.84,-0.00,-0.00,-0.00
2332,-0.53,0.24,0.88,-0.00,0.00,0.00
2433,-0.49,0.14,0.92,-0.00,-0.00,-0.00
2535,-0.44,0.04,0.95,-0.00,0.00,0.00
2636,-0.37,-0.07,0.98,-0.00,-0.00,-0.00
2737,-0.28,-0.17,1.00,-0.00,-0.00,0.00
2839,-0.19,-0.28,1.00,-0.00,-0.00,-0.00
2940,-0.09,-0.37,0.98,-0.00,-0.00,-0.00
3042,0.01,-0.45,0.95,-0.00,-0.00,0.00
3143,0.12,-0.51,0.91,-0.00,-0.00,-0.00
3244,0.21,-0.56,0.87,-0.00,-0.00,0.00
3346,0.29,-0.58,0.82,-0.00,-0.00,0.00
3447,0.37,-0.60,0.78,-0.00,-0.00,-0.00
3549,0.43,-0.60,0.75,-0.00,-0.00,0.00
3650,0.48,-0.58,0.73,-0.00,-0.00,-0.00
3751,0.52,-0.56,0.72,-0.00,-0.00,0.00
3853,0.55,-0.52,0.72,-0.00,-0.00,0.00
3954,0.58,-0.48,0.74,-0.00,-0.00,-0.00
4055,0.59,-0.42,0.76,-0.00,-0.00,0.00
4157,0.59,-0.35,0.79,0.00,0.00,-0.00
4258,0.57,-0.28,0.83,0.00,-0.00,0.00
4360,0.54,-0.19,0.88,0.00,0.00,-0.00
4461,0.50,-0.10,0.92,0.00,0.00,-0.00
4563,0.44,0.01,0.95,0.00,-0.00,0.00
4664,0.36,0.11,0.98,0.00,0.00,-0.00
4766,0.28,0.21,0.99,0.00,0.00,-0.00
4868,0.18,0.30,0.98,0.00,0.00,0.00
4970,0.08,0.38,0.97,0.00,0.00,-0.00
5071,-0.02,0.45,0.95,0.00,0.00,-0.00
5173,-0.11,0.50,0.91,0.00,0.00,0.00
5274,-0.20,0.53,0.88,0.00,0.00,0.00
5375,-0.27,0.55,0.85,0.00,0.00,-0.00
5477,-0.34,0.55,0.82,0.00,0.00,0.00
5578,-0.39,0.54,0.80,0.00,0.00,0.00
5679,-0.44,0.52,0.79,0.00,0.00,-0.00
5781,-0.47,0.49,0.79,0.00,0.00,0.00
5882,-0.50,0.45,0.80,0.00,0.00,0.00
5984,-0.51,0.39,0.83,0.00,0.00,-0.00
6085,-0.51,0.33,0.85,0.00,0.00,0.00
6186,-0.49,0.25,0.88,-0.00,-0.00,-0.00
6288,-0.46,0.17,0.92,-0.00,-0.00,-0.00
6389,-0.42,0.08,0.95,-0.00,0.00,0.00
6491,-0.36,-0.02,0.98,-0.00,-0.00,-0.00
6592,-0.29,-0.11,0.99,-0.00,-0.00,-0.00
6693,-0.21,-0.21,1.00,-0.00,-0.00,0.00
6794,-0.13,-0.29,0.99,-0.00,-0.00,0.00
6896,-0.04,-0.37,0.97,-0.00,-0.00,-0.00
6997,0.05,-0.43,0.94,-0.00,-0.00,-0.00
7099,0.14,-0.48,0.91,-0.00,-0.00,0.00
7201,0.22,-0.52,0.87,-0.00,-0.00,0.00
7302,0.29,-0.54,0.84,-0.00,-0.00,-0.00
7404,0.36,-0.54,0.81,-0.00,-0.00,0.00
7505,0.41,-0.54,0.79,-0.00,-0.00,0.00
7606,0.45,-0.52,0.77,-0.00,-0.00,0.00
7708,0.49,-0.49,0.77,-0.00,-0.00,-0.00
7809,0.52,-0.46,0.78,-0.00,-0.00,0.00
7911,0.53,-0.41,0.79,-0.00,-0.00,0.00
8012,0.54,-0.35,0.82,0.00,0.00,-0.00
8114,0.53,-0.29,0.84,0.00,-0.00,-0.00
8215,0.51,-0.21,0.88,0.00,-0.00,-0.00
8316,0.48,-0.13,0.91,0.00,0.00,-0.00
8418,0.43,-0.05,0.94,0.00,0.00,-0.00
8519,0.37,0.04,0.96,0.00,-0.00,0.00
8621,0.30,0.13,0.98,0.00,-0.00,0.00
8722,0.22,0.21,0.99,0.00,0.00,-0.00
8824,0.14,0.29,0.98,0.00,0.00,-0.00
8925,0.05,0.36,0.97,0.00,0.00,0.00
9027,-0.03,0.41,0.95,0.00,0.00,0.00
9128,-0.12,0.45,0.93,0.00,0.00,-0.00
9230,-0.19,0.47,0.90,0.00,0.00,-0.00
9331,-0.25,0.48,0.88,0.00,0.00,0.00
9433,-0.31,0.48,0.86,0.00,0.00,0.00
9534,-0.36,0.47,0.85,0.00,0.00,-0.00
9635,-0.39,0.45,0.84,0.00,0.00,-0.00
9737,-0.42,0.41,0.85,0.00,0.00,0.00
9838,-0.44,0.37,0.86,0.00,0.00,0.00
9939,-0.44,0.32,0.88,0.00,0.00,-0.00
10040,-0.44,0.25,0.90,-0.00,0.00,-0.00
10142,-0.42,0.19,0.92,-0.00,0.00,0.00
10244,-0.38,0.11,0.95,-0.00,-0.00,-0.00
10346,-0.34,0.03,0.97,-0.00,-0.00,-0.00
10447,-0.29,-0.05,0.99,-0.00,-0.00,0.00
10549,-0.23,-0.13,0.99,-0.00,0.00,0.00
10651,-0.15,-0.21,1.00,-0.00,-0.00,-0.00
10753,-0.08,-0.28,0.99,-0.00,-0.00,-0.00
10854,0.00,-0.34,0.97,-0.00,-0.00,-0.00
10956,0.08,-0.40,0.94,-0.00,-0.00,0.00
11058,0.15,-0.43,0.92,-0.00,-0.00,0.00
11160,0.22,-0.46,0.89,-0.00,-0.00,-0.00
11261,0.28,-0.47,0.87,-0.00,-0.00,-0.00
11363,0.34,-0.47,0.85,-0.00,-0.00,0.00
11465,0.38,-0.46,0.83,-0.00,-0.00,0.00
